created_at,clean_text,"Price_label(0,1)"
2016-07-14,expedited shipment tesla seek exploit china temporary suspension additional tariff u vehicle https,-1
2016-07-14,china first batch model car arrive shanghai,-1
2016-07-19,cnbc tesla model rank satisfying car,1
2016-07-19,introduce dog mode set cabin temperature keep -PRON- dog comfortable let passersby know -PRON- need worry,1
2016-07-19,tesla car load sf europe,1
2016-07-19,nan,1
2016-07-19,bir tesla bobini bir ivinin yard etti r ngayla emi g c n kullanarak plazma hal elde edebilirsiniz,1
2016-07-20,little known fact -PRON- folk didyouknow donald trump uncle recover nikola tesla patent research,1
2016-07-26,nan,-1
2016-07-28,body count connect dnc debbie wasserman schultz hillary clinton go omar awan debbie wass,-1
2016-07-28,sec forget read tesla earning transcript clearly state k k embarrassing,-1
2016-07-29,,1
2016-08-02,break omar awan debbie wasserman schultz dnc computer -PRON- guy kill suspicious car accident,-1
2016-08-04,polestar google power electric tesla competitor,1
2016-08-05,break omar awan debbie wasserman schultz dnc computer -PRON- guy kill suspicious car accident,1
2016-08-05,delivery blissful mile -PRON- stop service cen,1
2016-08-05,welcome drive mine -PRON- east coast nyc nj ct glad,1
2016-08-05,tesla begin model delivery china ahead schedule,1
2016-08-10,volvo polestar join electric car race rival tesla,1
2016-08-10,tonfo tesla musk accusato di oltraggio alla corte e violazione accordi di,1
2016-08-10,tonfo tesla musk accusato di oltraggio alla corte e violazione accordi di,1
2016-08-11,one awanbrother bite dust see come know -PRON- never make -PRON- congressional appearance,-1
2016-08-12,sise taka atarm n z size zahmet,-1
2016-08-12,erhan hocam saitsen sise anl k takas atarm n sana zahmet,-1
2016-08-12,sa old hocam tesekk r ederim,-1
2016-08-12,every effounder compulsion demand sacrifice life energy never pay price contrary thrive,-1
2016-08-12,nikola tesla -PRON- laboratory,-1
2016-08-15,break omar awan debbie wasserman schultz dnc computer -PRON- guy kill suspicious car accident,-1
2016-08-19,ist der preis daf r dass man einer der ersten ist ich per nlich w rde kein komplett,1
2016-08-22,-PRON- chopper spy car leave san francisco pi driving onto boat -PRON- way europe tsla,1
2016-08-23,ahahaaha bundan elon musk haberi olur umarim,-1
2016-08-23,ahshhaa aysem sen z lme ben sana tl olarak yolllarim,-1
2016-08-23,ben hala tesla derim,-1
2016-08-23,bir soralim -PRON- fovour u give -PRON- gift thank,-1
2016-08-23,bin euro satar e b leriz benlik sorun yok,-1
2016-08-23,haahahaaha yok daha neler,-1
2016-08-24,polestar take aim tesla model,-1
2016-08-25,volvo polestar join electric car race rival tesla,1
2016-08-26,body count connect dnc debbie wasserman schultz hillary clinton go omar awan debbie wass,1
2016-08-29,british parliament busy dither brexit dutch build electric container barge call,-1
2016-08-29,nikola tesla -PRON- laboratory,-1
2016-08-30,nan,1
2016-08-30,american electricautomanufacturer tesla acquire san diego headquarter energy storage maker,1
2016-08-31,tesla model x efficient winter highway e tron pace,1
2016-08-31,nan,1
2016-09-01,know someone problem refuse replace unit payback time go never,-1
2016-09-02,baru nak try tesla tapi tak aa lah malaysia pun dah nak keluarkan kereta terbang dah,-1
2016-09-06,nikola tesla -PRON- laboratory,1
2016-09-07,-PRON- make -PRON- day,-1
2016-09-08,tesla hop model deliver kind liftoff china -PRON- u,1
2016-09-09,tesla model win china grow middle class,1
2016-09-09,watch brand new tesla model hit high speed autobahn video,1
2016-09-09,tesla driver die burn car crash witness say door handle work electrek,1
2016-09-09,tesla roadster cgi acceleration could not far reality electrek,1
2016-09-09,tesla refine sentry mode mobile app activation automatic video backup,1
2016-09-09,volvo unveil polestar electric car tesla model competitor electrek,1
2016-09-12,ibm expand gpu offering virtual server nvidia tesla v ibm cloud blog,1
2016-09-13,nikola tesla -PRON- laboratory,-1
2016-09-13,break omar awan debbie wasserman schultz dnc computer -PRON- guy kill suspicious car accident,-1
2016-09-14,tiembla tesla amazon se mete en el negocio de los coch el ctrico de la mano de rivian,1
2016-09-15,para la demostraci n del funcionamiento del puntoderecarga publico para veh culosel ctrico en serra contamo,-1
2016-09-16,-PRON- natural see hater hat thing -PRON- shout -PRON- hater,-1
2016-09-19,nan,1
2016-09-19,tesla twitter,1
2016-09-19,ft myer spring training wknd come across supercharger -PRON- look pretty new awesome see,1
2016-09-20,tesla pr voit offrir une mid range rwd model au hacker qui parviendrait pirater en premier le syst -PRON- de cu,1
2016-09-21,sec quer que tribunal acuse elon musk de desrespeito,-1
2016-09-22,mengenm ig befindet sich einer batterie mehr graphit al das namensgebende lithium und zwar al anodenmaterial eine,1
2016-09-23,also clerifi tesla card make crack -PRON- not good -PRON- compare,-1
2016-09-26,nan,-1
2016-09-26,sec forget read tesla earning transcript clearly state k k embarrassing,-1
2016-09-26,tesla steal -PRON- recover every update -PRON- become hard steal tesla,-1
2016-09-26,tesla european problem not enough store cleantechnica luckily north sea area serve well,-1
2016-09-30,-PRON- get american starman tesla notaflamethrower,-1
2016-09-30,-PRON- add sec mode -PRON- tesla -PRON- would consist something happen every month,-1
2016-10-03,break omar awan debbie wasserman schultz dnc computer -PRON- guy kill suspicious car accident,1
2016-10-10,-PRON- really -PRON- loss tesla good car,1
2016-10-12,hrc pass torch folk look like debbie wasserman schultz take hillary leave -PRON- -PRON- g,1
2016-10-14,break omar awan debbie wasserman schultz dnc computer -PRON- guy kill suspicious car accident,1
2016-10-14,nan,1
2016-10-14,nvidia gpu geforce quadro nvs tesla ht,1
2016-10-17,nan,-1
2016-10-17,nan,-1
2016-10-17,ouch ifo reposhow german business confidence index fall expect feb vs forecast th,-1
2016-10-17,plunge ifo expectation index bad oman german gdp ifo business expectation component drop lowe,-1
2016-10-17,good morning germany japanification narrative prevail german bund yield hover around low,-1
2016-10-17,nan,-1
2016-10-17,nan,-1
2016-10-17,nan,-1
2016-10-17,nan,-1
2016-10-17,urban survival kit tusk kit develop improv,-1
2016-10-17,comment voluera le march des supercar terme la teslaroadster poss de des performance hor du commun avec,-1
2016-10-17,toy helicopter convince ceo electric car could future crisis help vw ta,-1
2016-10-17,british parliament busy dither brexit dutch build electric container barge call,-1
2016-10-18,chan chan sama ask -PRON- look deeper everyone still,1
2016-10-18,yo sama hard evidence get interesting senpai,1
2016-10-18,tesla car load sf europe,1
2016-10-21,tesla model officially deliver china congratulation chinese model owner first delivery cer,-1
2016-10-24,today -PRON- welcome awesome young woman tesla learn career engineering manufacture h,1
2016-10-25,british parliament busy dither brexit dutch build electric container barge call,-1
2016-10-25,driver tesla model later identify omar awan,-1
2016-10-27,employee location tesla build vehicle vehicle -PRON- load deliv,-1
2016-10-27,story regard truth pull curtain back fraud go tesla -PRON- genesis,-1
2016-10-27,course -PRON- tesla also say solar shingle k model battery swap super charger gri,-1
2016-10-28,think camera rather side mirror decrease drag -PRON- mount flush like come,1
2016-10-28,announce gigafactory africa fleetwood mac recreation r,1
2016-10-28,think way tesla stick -PRON- legal -PRON- -PRON-,1
2016-10-28,polestar google power electric tesla competitor,1
2016-11-03,nan,1
2016-11-07,mokumocuda nvidia dgx station nvlink tesla v,1
2016-11-07,dgx station nvlink tesla v mokumocuda,1
2016-11-08,-PRON- get american starman tesla notaflamethrower,-1
2016-11-08,tesla gigafactory foundation prep underway china mobilize -PRON- workforce,-1
2016-11-08,nikola tesla -PRON- laboratory,-1
2016-11-08,nan,-1
2016-11-10,-PRON- -PRON- religious follower identify share price measure -PRON- tesla success th,-1
2016-11-11,-PRON- talk chrysler layoff illinois gmc shut p,1
2016-11-14,break omar awan debbie wasserman schultz dnc computer -PRON- guy kill suspicious car accident,-1
2016-11-15,tesla arj istasyonlar n otomatik hale getiriyor,1
2016-11-15,tesla fabrika daha az insan daha az hata daha h zl retim,1
2016-11-15,toy helicopter convince ceo electric car could future crisis help vw ta,1
2016-11-15,buy tesla find really nice hotwheel roadster today local store electriccar,1
2016-11-15,u security exchange commission seek contempt charge tesla elon musk say tweet violate deal,1
2016-11-15,tesla board brace elon musk impact say,1
2016-11-15,security exchange commission ask federal judge hold tesla ceo elon musk contempt settlement deal reac,1
2016-11-17,sec forget read tesla earning transcript clearly state k k embarrassing,-1
2016-11-17,elon musk run regulator executive exit make -PRON- certain tesla pay million,-1
2016-11-18,exclusive business news volvo polestar join electric car race rival tesla,1
2016-11-21,te sugiero estudiar nikola tesla,-1
2016-11-23,break omar awan debbie wasserman schultz dnc computer -PRON- guy kill suspicious car accident,1
2016-11-25,nan,-1
2016-11-30,nan,1
2016-12-01,eerlijk verdelen iz het eerlijk om provincialebelast heff te gaan voeren om subsidie voor te,1
2016-12-01,tesla rise model get acknowledge -PRON- auto dealership exec -PRON- hat -PRON- -PRON- sell lo,1
2016-12-01,mit der neuesten software wurde der sentinel mode ausgerollt wer da,1
2016-12-01,frage dazu fehlt da nicht tesla al big player oder ander gefragt zeigt das chanur die firman,1
2016-12-01,miss,1
2016-12-05,hrc pass torch folk look like debbie wasserman schultz take hillary leave -PRON- -PRON- guy,-1
2016-12-06,president troll trigger even -PRON- base oh come guy -PRON- seriously think want,-1
2016-12-06,president troll trigger even -PRON- base oh come guy -PRON- seriously think want co,-1
2016-12-06,year company found tesla lexus hyundai ferrari toyota volkswagen nissan,-1
2016-12-07,tesla stop -PRON- avoid accident,-1
2016-12-08,nan,1
2016-12-08,les tesla seront enti rement autonome cette ann e selon elon musk,1
2016-12-09,could uk tesla owner -PRON- referral solar voucher use swap c,-1
2016-12-12,nan,-1
2016-12-12,not terrible article early history electric car data periodization incomplete wrong good focus gender,-1
2016-12-13,ali ko -PRON- g n bilet kesip duruyor,-1
2016-12-13,sec forget read tesla earning transcript clearly state k k embarrassing,-1
2016-12-15,-PRON- sue sec brand damage,-1
2016-12-16,sec ask judge hold elon musk contempt claim -PRON- february tweet tesla production violate -PRON- se,1
2016-12-20,not think -PRON- name many great invention make married man nikola tesla,-1
2016-12-22,tesla model lose cr recommendation reliability model lose cr recommendation,1
2016-12-22,nikola tesla -PRON- laboratory,1
2016-12-23,year company found tesla lexus hyundai ferrari toyota volkswagen nissan,1
2016-12-23,-PRON- think dunno spitball -PRON- pool -PRON- resource dunno build,1
2016-12-27,year company found tesla lexus hyundai ferrari toyota volkswagen nissan,1
2016-12-27,erla alena tesla racef senaf jingu yerin ujuy,1
2016-12-27,-PRON- would also say gifted among -PRON- also fuck e,1
2016-12-27,launch satellite use national security disaster relief search rescue humanitarian aid send scientific pro,1
2016-12-29,tesla est pr send de mani tr discr te sur ce mwc dan le hall tout au fond du salon sur son petit stand pas de model,1
2016-12-30,die zwei wichtigsten aspekte beim e auto kauf verbrauch und dc ladeleistung die entscheidet ber betriebskosten und,1
2017-01-03,polestar unveil -PRON- electric response tesla model,-1
2017-01-03,tesla big battery pull million revenue,-1
2017-01-03,tesla model hit milestone car produce,-1
2017-01-04,tesla bient en faillite elon musk se marre,1
2017-01-04,de moin qu une tesla x,1
2017-01-05,tesla jaguar think -PRON- would -PRON- easy -PRON- respective model x pace model mercede,1
2017-01-09,british parliament busy dither brexit dutch build electric container barge call,1
2017-01-10,nan,1
2017-01-11,get call switzerland ready,1
2017-01-12,elon musk founder ceo tesla spacex go public -PRON- belief cryptocurrency offer impro,1
2017-01-12,year company found tesla lexus hyundai ferrari toyota volkswagen nissan,1
2017-01-13,british parliament busy dither brexit dutch build electric container barge call,1
2017-01-13,kobaltm derindustrie sorry selten einen schwachsinn gelesen wen,1
2017-01-17,f automobilky tesla elon musk el obvin n z pohrd n soudem,-1
2017-01-18,da konzentrieren un auf diejenigen die wollen,1
2017-01-18,gep ck f r eine woche ski urlaub mit personen passt das model gut hinein elektroauto emobility,1
2017-01-18,sind absolute werte sind angegeben prozentzahl ist,1
2017-01-18,skier werden wie immer vor ogemietet der original tesla dachgep ck tr ger ist derzeit ausverkauft,1
2017-01-18,trunk unterboden frunk sind gef llt ruck cke sind -PRON- innenraum die taschen sind passend f r,1
2017-01-18,nobody gona tell -PRON- logo look like uterus diagram,1
2017-01-19,dental record confirm -PRON- correct,1
2017-01-19,elon musk tesla tweet put ceo role risk forbe,1
2017-01-20,nan,-1
2017-01-24,-PRON- socialist hellhole -PRON- socialist hellhole somehow nurture apple google facebook tesla uber netfli,-1
2017-01-24,mein wurde mit sommerreifen geliefe michelin,-1
2017-01-24,read car include x delive,-1
2017-01-24,blue phase tesla say -PRON- load,-1
2017-01-25,think part -PRON- mean new model case -PRON- luck way,-1
2017-01-25,tesla elon musk could face contempt charge tweet,-1
2017-01-27,sec ask judge hold tesla elon musk contempt result -PRON- failure comply settlement musk,1
2017-01-30,polestar vs tesla model jaguar pace merced eqc -PRON- stack roadshow,-1
2017-01-31,consumer report lose teile defekte scheiben tesla model verliekaufempfehlung,-1
2017-01-31,catch fire yesterday deadly high speed wreck reignite x since -PRON- arrive tow yard,-1
2017-02-03,body count connect dnc debbie wasserman schultz hillary clinton go omar awan debbie wass,1
2017-02-03,-PRON- get american starman tesla notaflamethrower,1
